PLOT_YEAR,YEAR,GENOTYPE,PLOT,NTREATMENT,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7308_2022,2022,A415-1-3INBRED,7308,L,Mixed,7308_2022_45,-0.143057848,-0.20939796,-0.424189922,-0.315396525,-0.379875055,-0.072423987,0.061790533,-0.107871318,-0.071734704,-0.125958145,-0.277074829,-0.05654971,0.084369101,-0.041032606,-0.323568883,-0.120605939,-0.380359875,45
7308_2022,2022,A415-1-3INBRED,7308,L,Mixed,7308_2022_55,0.042314969,0.283024741,0.114291401,-0.160006815,0.116856127,0.112562086,0.191945362,-0.25378119,0.228167238,0.230998549,-0.427769503,0.007491676,0.257116036,-0.07017998,-0.410344975,-0.170371972,-0.494587466,55
7308_2022,2022,A415-1-3INBRED,7308,L,Mixed,7308_2022_62,0.639708579,1.361483814,1.039896695,-0.052382087,1.39277307,0.728744033,0.461366738,-0.273889906,0.833435507,0.635846497,-0.424055931,0.373137592,0.885796344,-0.243325071,-0.853334414,-0.3361525,-0.650120478,62
7308_2022,2022,A415-1-3INBRED,7308,L,Mixed,7308_2022_68,0.440489845,0.912291976,1.303461036,-0.043461298,0.911825855,0.288308439,0.336144497,-0.161145489,0.832050945,0.541772669,-0.384524687,0.195494196,0.57229688,-0.084632442,-0.708525797,-0.206567235,-0.446079244,68
7308_2022,2022,A415-1-3INBRED,7308,L,Mixed,7308_2022_74,0.388623098,0.910324521,0.523268066,-0.236836272,0.535896216,0.314347555,0.470464023,-0.217597834,0.581880656,0.57136218,-0.436368658,0.390620842,0.685706121,0.06375424,-0.987652878,-0.044524757,-0.391366871,74
7308_2022,2022,A415-1-3INBRED,7308,L,Mixed,7308_2022_91,0.894289136,1.15355631,0.486055788,0.835684982,1.233633242,0.105793265,-0.42930774,-0.756112663,0.084003671,-0.140946196,-0.826777121,-0.635697365,-0.034038991,-0.825264806,0.278561418,-0.862798907,-0.935945949,91
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_12,-1.296331062,-1.412677726,-1.138639832,-1.352826604,-1.172124496,,1.128845338,1.318488121,0.767380747,-0.669320229,1.338156724,1.130411475,1.004929706,0.666119085,-0.115100395,0.662602303,-0.398596364,12
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_33,-0.951411139,-0.571574329,-1.450414699,-0.867468605,-0.375942769,-0.307134975,0.129548175,-0.483640893,-0.297039263,-0.593736582,-0.549490229,0.07401694,1.311693218,-1.097350897,-1.033179727,-1.0800463,-3.10745564,33
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_40,-0.996669997,-0.27210475,-0.495259265,-0.961019497,-0.317711815,0.565159797,0.787299126,0.064527753,0.636995468,0.571575471,-0.081734919,0.731729634,1.518161475,0.056564516,-1.24385131,-0.003388216,-1.080436679,40
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_45,-0.008255717,1.683118645,2.428189027,0.094371335,2.229874983,1.147726682,0.898832597,0.367296416,1.432849845,1.444009394,0.14228009,0.820775517,1.499787983,0.248043451,-1.074856421,0.158294487,-1.403253697,45
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_55,-0.494559912,0.001762314,-1.028505447,-0.411432703,-0.049687946,0.112562086,-0.027464125,-0.882386575,-0.647712931,-0.423462854,-0.857758038,-0.215544723,0.561771064,-1.016511809,-0.358217585,-0.997708775,-1.941852584,55
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_62,0.712310159,1.585206805,-0.241994589,0.479043664,0.948869709,-0.148022779,-0.339634112,-1.419912199,-0.29759688,-0.282151121,-1.148006774,-0.534547087,0.09206054,-0.92177835,-0.103679356,-0.913821375,-1.057836954,62
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_68,1.027031998,2.399966279,0.553997607,0.723974661,1.990347767,0.281864956,-0.450431317,-1.632538137,-0.024976044,-0.251922132,-1.302293476,-0.686893602,0.101095698,-1.262028702,-0.010332724,-1.207899297,-1.490437656,68
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_74,0.188660582,0.932531401,-1.019526669,-0.009647893,0.371050919,-0.287267006,-0.511531378,-1.851928804,-0.946355198,-0.766783587,-1.443519936,-0.724585169,0.27266398,-1.700538206,-0.33147742,-1.549442689,-2.043330398,74
7113_2022,2022,A654,7113,H,Broad origin-public ,7113_2022_91,0.537301731,1.390098808,-0.310981756,0.229243307,0.773557076,0.105793265,-0.259777247,-1.489995265,-0.317509923,-0.240027503,-1.219732014,-0.472860872,0.387795164,-0.935816619,-0.305014145,-0.948761591,-1.11539695,91
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_12,1.733062256,1.624562034,1.838852569,2.091064701,2.190320884,,-1.417660684,-0.614748842,-0.90531436,1.209438904,-0.630479039,-1.413112987,-0.074830745,-2.096025631,-0.027456385,-2.076363516,-1.327442825,12
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_33,0.652464451,1.806176568,3.046799767,0.385380659,1.930747954,1.376015545,1.047239681,0.067573402,1.875927004,2.174623688,-0.036899317,1.049856223,1.380196839,0.61179982,-1.414904926,0.580280573,-0.922472751,33
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_40,-0.279555976,0.835705562,2.04176637,-0.346166097,0.91733182,1.319762604,0.76328588,-0.064999724,1.04927865,1.087708595,-0.200479029,0.705179982,1.491077588,0.034926441,-1.268455995,-0.024550684,-1.095210891,40
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_45,-0.593261276,0.601678852,0.395436161,-0.641668583,0.618654495,0.899698736,0.707815289,-0.133982721,0.674453429,0.679071234,-0.297846014,0.603575916,1.495954577,-0.133359966,-1.31378311,-0.206903847,-2.002832361,45
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_55,2.131534961,4.131446312,3.648776513,1.991627963,4.430475391,0.112562086,-0.36231482,-1.389181069,1.735812628,0.741538889,-1.130299837,-0.521608619,0.408388755,-1.56362919,0.067190755,-1.412095428,-2.469789127,55
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_62,2.585151931,4.149926485,-0.084001248,2.36747253,3.564483086,-0.700843517,-1.447370028,-3.187943041,-0.704390769,-1.006603002,-1.818461899,-1.434278727,-0.14869522,-2.676566056,0.408194042,-2.099257228,-2.336362075,62
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_68,2.271952475,4.28802768,0.400812644,2.068070561,3.931556535,0.142872857,-1.550700503,-3.081761101,-0.814980253,-1.174362892,-1.786786081,-1.5291583,-0.447431424,-2.682306669,0.721786106,-2.120242034,-2.481256582,68
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_74,1.958827334,3.253663155,-0.658949826,1.631934913,1.850097004,-0.278625263,-1.549993049,-3.349542549,-1.09165484,-1.344116324,-1.932123249,-1.529531744,-0.493030132,-2.720496567,0.409362969,-2.212657429,-2.618856401,74
7517_2022,2022,A654,7517,L,Broad origin-public ,7517_2022_91,2.145439835,3.056918433,-0.721136071,2.456593554,2.452453018,0.105793265,-2.225516458,-3.31678122,-1.552990194,-1.886807625,-1.803339869,-1.897515381,-0.89556881,-2.709526115,1.336964775,-2.064294538,-2.142665315,91
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_12,-0.920003673,-0.760900586,-0.401514167,-0.456628459,-0.511934107,,0.318670412,1.019350419,0.203494941,-0.260734886,1.020407608,0.314428299,-0.120195444,0.615992215,0.952047463,0.612174963,0.4174786,12
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_33,-0.897328198,-0.735876933,-0.426170693,-0.836664206,-0.424002883,0.344104305,0.673928555,0.612515528,0.492624629,0.354334377,0.531835898,0.639948092,1.181377031,0.081728623,-0.958711069,0.040347049,-1.454691938,33
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_40,-0.674361193,-0.399752753,0.6590742,-0.611996874,-0.029539829,0.5446794,0.708658414,0.592265799,0.766533844,0.749778068,0.452422536,0.645219723,1.084111366,0.298474165,-0.840574005,0.236950874,-0.440723551,40
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_45,-0.594624639,-0.187776026,1.019395171,-0.901486928,0.304188299,1.057761694,1.166308495,0.812554065,1.227203529,1.261277889,0.619657447,1.145091717,1.704143725,0.603621256,-1.758507217,0.520609603,-0.98790782,45
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_55,-0.355956154,-0.282981886,-0.205177649,-0.526317282,-0.089783917,0.112562086,0.456230449,0.171661788,0.208550159,0.3574786,-0.059488183,0.304718723,0.745162183,-0.099152216,-0.784994318,-0.198094457,-0.893636368,55
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_62,0.557417264,0.390033131,0.215200977,0.383460732,0.401563473,0.569878811,-0.09024011,-0.113791339,0.090350486,0.036308971,-0.294209427,-0.281818342,-0.157445352,-0.117537673,0.00906896,-0.219707342,-0.195711296,62
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_68,0.01923538,-0.250380431,-0.409438763,0.120355374,-0.231954056,0.288308439,-0.186396459,0.052107707,-0.31120545,-0.239179704,-0.188402341,-0.425800254,-0.488818862,-0.008768267,0.411960956,-0.131867456,0.06173694,68
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_74,0.440208725,0.091105681,0.264814439,0.614829499,0.599295014,0.314347555,-0.232860233,0.215116857,0.101489774,-0.000490943,-0.013956124,-0.4536333,-0.31356185,-0.276218995,0.497245923,-0.379077481,-0.31619884,74
7049_2022,2022,A659,7049,H,Broad origin-public ,7049_2022_91,0.606662959,-0.025101962,0.441591533,0.463182161,-0.031904313,0.105793265,-0.166899267,0.279362028,0.193399615,0.039062936,0.032058325,-0.378967222,-0.824262202,0.288077723,0.473317619,0.157392346,0.438904976,91
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_12,0.005320081,-0.31786866,-0.214242491,-0.869787372,-0.55448911,,1.90810319,0.335231017,1.891712487,0.647612605,0.312162155,1.921361949,1.393767223,1.452127273,-1.799041585,1.45687457,-0.208598101,12
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_33,-0.644202849,-0.264295868,1.237315146,-0.9883611,-0.055855184,1.40297388,1.669899272,1.237955504,1.905590663,2.012415209,1.273327853,1.778131875,1.982596459,1.254500466,-2.108586805,1.268163256,-0.632896694,33
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_40,-0.77676226,-0.38059073,1.994512873,-1.130131068,-0.033205459,1.292439878,1.497255387,1.006851056,1.711938641,1.791868846,0.937143136,1.574993306,2.178978073,0.861210796,-2.269545267,0.82401113,-0.308885494,40
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_45,-1.107806087,-0.790960342,0.717379162,-1.69227809,-0.546179936,1.002539589,1.743870209,1.076401257,1.570820045,1.672588675,0.95035457,1.94231249,2.548695736,1.049410547,-2.807958953,1.007815793,-0.915776567,45
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_55,-0.304915411,-0.277441006,-0.071726964,-0.883524706,-0.534092209,0.112562086,0.896860721,0.263863304,0.592774274,0.806783978,0.030575575,0.888494188,1.051710345,0.630273419,-1.620845505,0.554313063,-0.040498153,55
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_62,1.189738448,1.075753661,0.376489665,0.399583867,1.153153807,0.679441026,-0.038265755,-0.529758292,0.210311532,0.118280694,-0.614732205,-0.226121234,0.293964522,-0.567345599,-0.594933046,-0.622153247,-0.791677246,62
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_68,0.263326185,0.123575593,-0.225553564,0.195199336,0.257774121,0.288308439,-0.205174404,-0.190488594,-0.234258395,-0.213791913,-0.409856642,-0.445377715,-0.239017832,-0.330492332,0.146587885,-0.439229712,-0.430891583,68
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_74,0.282693568,0.002002983,-0.197598627,0.082635227,-0.254977097,0.314347555,-0.091606724,-0.112921571,-0.167771647,-0.071160362,-0.342443102,-0.304376077,-0.364673013,0.096333624,-0.022714514,-0.011122306,0.187687091,74
7317_2022,2022,A659,7317,L,Broad origin-public ,7317_2022_91,1.24464915,0.83944688,0.556418985,1.068423126,0.993008572,0.105793265,-0.573984996,-0.438986587,0.050134557,-0.226484273,-0.61026909,-0.766671232,-0.574210507,-0.574573761,0.530892326,-0.658747168,-0.579346241,91
7037_2022,2022,A674,7037,H,Mixed,7037_2022_12,0.097372959,0.936653968,1.41006376,1.016493279,0.739814659,,0.412828044,0.152949986,0.910238933,1.620701082,0.127675228,0.408932484,-1.214318056,1.920944533,1.677051874,1.933823349,2.365899988,12
7037_2022,2022,A674,7037,H,Mixed,7037_2022_33,-0.320213143,-0.087662479,-0.033351761,-0.112118685,0.484341982,0.264435256,0.076056635,0.065675358,0.075146178,0.02648069,-0.038767304,0.020299441,0.740974995,-0.62419126,-0.383456338,-0.643139136,-1.974261601,33
7037_2022,2022,A674,7037,H,Mixed,7037_2022_40,-0.632679216,-0.534594736,0.333730635,-0.551835631,-0.33484417,0.363004011,0.575609685,0.611073159,0.591168178,0.555838838,0.473083345,0.501663553,0.638265985,0.444064709,-0.4721373,0.384993815,0.13151649,40
7037_2022,2022,A674,7037,H,Mixed,7037_2022_45,-0.955060996,-0.850526982,-0.111029672,-0.868912244,-0.83433266,0.68433788,0.686154862,0.610589243,0.49997307,0.484443031,0.391641498,0.579645011,0.64420953,0.623693709,-0.597618589,0.541732439,0.171746674,45
7037_2022,2022,A674,7037,H,Mixed,7037_2022_55,-0.866594769,-1.060320554,-1.325807877,-0.698224474,-0.968305582,0.112562086,0.178607187,0.294451185,-0.715327179,-0.362863964,0.061354973,-0.006640494,0.167267116,0.018930253,-0.149613621,-0.084055788,-0.288950981,55
7037_2022,2022,A674,7037,H,Mixed,7037_2022_62,0.561140209,-0.049319284,0.163319823,0.400555509,0.0643501,0.215627617,-0.121326397,0.201376549,0.045163415,-0.000874972,-0.011567232,-0.314608715,-0.406127713,0.110245287,0.122676314,-0.000549543,0.148339378,62
7037_2022,2022,A674,7037,H,Mixed,7037_2022_68,0.025217431,-0.328241551,-0.325590704,0.033933918,-0.367765769,0.243074785,-0.0876896,0.15940222,-0.209644619,-0.13259164,-0.081074933,-0.32010818,-0.452077528,0.155101314,0.254128662,0.034459567,0.256446513,68
7037_2022,2022,A674,7037,H,Mixed,7037_2022_74,-0.1793557,-0.740079922,-0.758428595,-0.280066181,-0.792536883,-0.023956687,-0.120231939,0.022287283,-0.595897356,-0.330325088,-0.213651432,-0.335330914,-0.36424034,0.033163716,-0.070028699,-0.075666983,0.10388491,74
7037_2022,2022,A674,7037,H,Mixed,7037_2022_91,-0.296577651,-0.794107922,-0.678075375,-0.563931994,-0.944007618,0.105793265,0.274865885,0.424797919,-0.292369873,0.078051348,0.195616966,0.121239816,-0.221008835,0.554946883,-0.435416438,0.453135307,0.577539396,91
7385_2022,2022,A674,7385,L,Mixed,7385_2022_12,0.33231316,0.49177077,-0.286321042,0.366034863,0.028852088,,-1.668257214,-1.531095617,-1.808969411,-1.021047778,-1.497106494,-1.660101037,-1.334744116,-1.140901081,0.527913403,-1.13832391,0.30441127,12
7385_2022,2022,A674,7385,L,Mixed,7385_2022_33,-0.47596695,-0.006379401,1.242484922,-0.620327677,-0.08810463,1.342971201,1.268078682,0.920769435,1.543125917,1.637492758,0.884483375,1.301468921,1.122205481,1.297971017,-1.161619879,1.316073929,0.379577825,33
7385_2022,2022,A674,7385,L,Mixed,7385_2022_40,-0.556259312,-0.349263611,0.57920198,-0.717280918,-0.380355477,0.886868164,0.792754934,0.517232661,0.828722529,0.811925046,0.371172802,0.737778237,0.932578504,0.594109934,-1.062316366,0.54032578,0.138519343,40
7385_2022,2022,A674,7385,L,Mixed,7385_2022_45,-0.820617226,-0.633368361,0.130923419,-1.056797979,-0.633842643,0.945674647,0.954936758,0.599974193,0.780631706,0.793027585,0.380207212,0.886768335,1.186897306,0.655459065,-1.383539233,0.575311609,-0.404064932,45
7385_2022,2022,A674,7385,L,Mixed,7385_2022_55,0.599421969,1.131621532,1.81190689,0.346299933,1.313293059,0.112562086,0.310831333,0.010434149,1.316285785,0.819605216,-0.207735176,0.137008589,0.453105552,-0.052763535,-0.378593624,-0.153626796,-0.620867611,55
7385_2022,2022,A674,7385,L,Mixed,7385_2022_62,0.691408608,0.837284509,0.318255474,0.422424897,1.145405062,0.544935987,-0.074573825,-0.389257052,0.159055158,0.076312475,-0.51247147,-0.265146213,0.266536958,-0.607641088,-0.210076682,-0.65638593,-0.821509695,62
7385_2022,2022,A674,7385,L,Mixed,7385_2022_68,0.505781909,0.71627521,0.199950879,0.349103022,0.899058581,0.275414099,-0.230000195,-0.489994638,-0.047830177,-0.141887484,-0.648102112,-0.471010192,-0.035070849,-0.624957465,0.03218746,-0.700297078,-0.828701404,68
7385_2022,2022,A674,7385,L,Mixed,7385_2022_74,0.467431302,0.49476569,-0.481031456,0.258117436,0.121174411,0.123996533,-0.384462179,-0.822763721,-0.493100123,-0.406350475,-0.89619225,-0.604654355,-0.266595834,-0.665521407,-0.007615856,-0.733247234,-0.795719259,74
7385_2022,2022,A674,7385,L,Mixed,7385_2022_91,1.083150009,1.099574792,-0.088494523,1.112934736,1.093058833,0.105793265,-0.868583685,-1.070078133,-0.486921163,-0.634246074,-1.01108068,-1.013329093,-0.534529414,-1.07471348,0.675640367,-1.053487847,-1.040726608,91
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_12,-0.805838111,-0.995172192,-0.56580445,-1.054939299,-0.725988029,,1.620952956,1.284545326,1.471494107,0.151462124,1.301850334,1.629199286,1.497809694,0.899623727,-0.750629594,0.897863562,-0.589785737,12
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_33,-1.146440151,-1.343686075,-1.321436872,-0.964010753,-1.129975237,0.369638593,0.321632639,0.731297917,-0.091639415,-0.372563772,0.664914876,0.269629615,0.544703262,0.03705164,-0.282515506,-0.004085964,-0.809786304,33
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_40,-1.91681121,-2.16842741,-1.09690434,-1.763927519,-2.371620989,1.887751774,1.504921532,1.810687119,1.144721088,1.137855655,2.083249907,1.584772575,1.004135619,1.913263597,-0.82244542,2.039471684,2.387267507,40
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_45,-2.330795803,-2.938743519,-1.54410158,-2.185142684,-3.298365583,1.280814853,1.337676537,1.462579423,0.472972176,0.481978208,1.513632246,1.36668443,0.812420574,1.763448708,-0.993322119,1.875841648,2.401244447,45
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_55,-0.705815767,-0.677503681,1.479881266,-0.519001956,-0.44820244,0.112562086,0.982944516,1.65597853,1.628077321,1.279435195,2.07893087,1.01853194,0.372540039,1.727088014,-0.171097096,1.947806231,2.597113964,55
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_62,-0.217070033,-0.692853996,0.819617349,-0.305037317,-0.836619114,0.683409556,0.54375912,1.134489986,0.741624687,0.645931736,1.102499725,0.484867859,-0.270079952,1.301388403,-0.104097597,1.353974946,1.649665759,62
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_68,-0.489153685,-0.774088248,0.265188029,-0.44398447,-1.104486952,0.288308439,0.469119744,0.798391498,0.423278093,0.481045732,0.709442588,0.382195158,-0.202960864,1.101937276,-0.087651384,1.151728413,1.532921678,68
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_74,-1.039864835,-1.355052284,-0.76813486,-0.770961377,-1.455866041,0.299244679,0.283480217,0.61169285,-0.447092942,-0.014719109,0.466623745,0.139013456,-0.292298307,0.847736193,0.129083548,0.833411916,1.231958843,74
7193_2022,2022,AM0776,7193,H,IDT,7193_2022_91,-0.507398449,-0.716413921,-0.141712161,-0.478198297,-1.050614329,0.105793265,0.381317689,0.640226658,0.107401784,0.307165913,0.464622768,0.2572949,-0.535395857,0.986223853,0.061755359,0.985236386,1.290151868,91
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_12,-0.698615391,-0.089527448,-0.197657777,0.072164547,0.026901961,,-0.66633556,-0.137145281,-0.742592662,-0.489040249,-0.162355959,-0.669096277,-0.192178432,-0.819128094,1.301439533,-0.820164553,-0.441513141,12
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_33,0.219093915,0.349051188,0.676912393,0.522355788,0.275019422,0.250206818,-0.208037871,0.066171752,0.01172698,0.104709242,-0.038278842,-0.259681053,-0.770444837,0.331964914,1.053160816,0.292271019,1.768833858,33
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_40,0.26733231,0.196029929,-0.599044732,0.578794104,0.007657884,-0.373949166,-0.71006806,-0.421174486,-0.736700518,-0.77180447,-0.504859427,-0.73044546,-1.149127178,-0.300326681,1.434925822,-0.345647757,0.637696341,40
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_45,0.737009086,0.575168205,-0.607439128,0.934130043,0.213344688,-0.694939501,-1.036116171,-0.845685132,-0.986463646,-0.987398006,-0.78952188,-0.978983441,-1.298868309,-0.703705443,1.453531403,-0.712389887,0.817102709,45
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_55,1.098067203,1.043315742,0.853977079,1.321448703,0.807419682,0.112562086,-0.882678314,-0.530915227,-0.125231891,-0.405990054,-0.631931129,-0.931534356,-1.362335914,-0.25919799,1.486252328,-0.348303303,0.951023603,55
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_62,0.517867493,0.597568864,-0.020906838,0.943434753,0.66424497,0.259452506,-0.539436119,-0.455158484,-0.254009291,-0.356338681,-0.56115404,-0.721378503,-0.55372548,-0.512447383,0.771179562,-0.575053136,-0.465726948,62
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_68,0.402051504,0.257281654,-0.599221617,0.503942445,0.086326115,0.068947862,-0.580513672,-0.488134255,-0.645939325,-0.631681979,-0.646728689,-0.805274088,-0.851410074,-0.390005866,0.765984324,-0.493482578,-0.242183798,68
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_74,0.572072205,0.407566081,-0.379576934,0.731456672,-0.045840506,0.314347555,-0.681316152,-0.641083358,-0.539709206,-0.578960741,-0.771497143,-0.876243061,-0.99756688,-0.352875752,0.894744372,-0.451149269,-0.012104811,74
7418_2022,2022,AM0776,7418,L,IDT,7418_2022_91,0.667878187,0.871807465,0.24760529,0.749358524,0.69002996,0.105793265,-0.454087673,-0.649672766,-0.071875793,-0.224637507,-0.757810513,-0.658630761,-0.444237187,-0.495162755,0.56651285,-0.591317958,-0.53563343,91
7003_2022,2022,B10,7003,H,SS-BSSSC0,7003_2022_12,1.235095101,1.569187544,1.644349044,1.541059592,1.081764909,,-0.438718082,-0.791567715,0.08304091,1.463863327,-0.800887598,-0.442643842,-1.947828736,1.392909276,0.885627512,1.396800333,2.851568924,12
7003_2022,2022,B10,7003,H,SS-BSSSC0,7003_2022_33,0.024900404,0.200939701,-0.234389198,0.262521141,0.62814167,-0.197930895,-0.434931402,-0.46997005,-0.448569396,-0.480596323,-0.537469717,-0.477120041,0.160061627,-1.00300218,0.149984983,-0.994227403,-1.871752754,33
7003_2022,2022,B10,7003,H,SS-BSSSC0,7003_2022_40,-0.132187765,0.022270588,0.541910555,-0.028390571,0.145670884,-0.040751628,0.130910219,0.15503588,0.219264187,0.196595572,0.003972001,0.04564511,0.11353472,0.085329186,0.033014238,0.024828327,-0.012332195,40
7003_2022,2022,B10,7003,H,SS-BSSSC0,7003_2022_45,-0.955423338,-0.938750241,-0.18918712,-0.891638592,-0.930057499,0.456878102,0.671651509,0.628495809,0.464318358,0.444261296,0.411050271,0.563697984,0.595322204,0.640144547,-0.589327231,0.559099366,0.26913292,45
7003_2022,2022,B10,7003,H,SS-BSSSC0,7003_2022_55,-0.596601126,-0.476309586,0.015045921,-0.625637131,-0.214900486,0.112562086,0.644306669,0.565503497,0.477909238,0.602107483,0.355432407,0.53872341,0.822710128,0.274052865,-0.708418278,0.172179794,-0.416087153,55
7003_2022,2022,B10,7003,H,SS-BSSSC0,7003_2022_62,0.05282185,0.205767228,0.948031843,-0.774068788,0.128262275,0.752482514,0.865175032,0.519293102,0.966926883,0.905773825,0.315647779,0.964592038,0.956575462,0.626412323,-1.272484535,0.539667814,0.257539333,62
7003_2022,2022,B10,7003,H,SS-BSSSC0,7003_2022_68,-0.242306214,-0.004733145,1.882237578,-0.6507905,0.020798695,0.288308439,0.920100965,0.757849885,1.484415911,1.109594465,0.650148034,1.137803115,1.042413061,0.853837289,-1.18221488,0.83007839,0.574569711,68
7003_2022,2022,B10,7003,H,SS-BSSSC0,7003_2022_74,-0.510716347,-0.38585431,0.386643,-0.915017854,-0.143993767,0.314347555,0.895219746,0.699636466,0.663862355,0.836309428,0.588103295,1.062027176,1.124729067,0.610397325,-1.260211589,0.55029779,0.106627452,74
