PLOT_YEAR,YEAR,GENOTYPE,PLOT,RANGE,PASS,NTREATMENT,SEEDSPLANTED,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7084_2022,2022,INBRED141,7084,6,22,H,90,Broad origin-public ,7084_2022_68,0.029775612,0.075584351,0.525456265,0.03854219,0.153323453,1,0.863325193,0.748488375,0.648355757,0.755012734,48.32917395,2.692326466,0.598237711,0.548237966,0.057177019,2.427109517,3.242104175,68
7373_2022,2022,PHK76,7373,5,39,L,90,NSS-Oh43,7373_2022_74,0.022022519,0.052287574,0.442381806,0.032347717,0.105367263,1,0.863721486,0.788595874,0.595109446,0.716309537,71.5809619,2.698084336,0.530222246,0.615271777,0.097992467,3.198474872,4.615401786,74
7098_2022,2022,B77,7098,7,31,H,90,Mixed,7098_2022_91,0.031516917,0.074891533,0.612380807,0.04477426,0.156509377,1,0.863733045,0.782061554,0.700186069,0.786679791,66.86174401,2.698252649,0.555112769,0.59289537,0.084706382,2.912741963,4.079929768,91
7214_2022,2022,Mo13,7214,13,29,H,90,Broad origin-public ,7214_2022_68,0.025848753,0.066004871,0.492812581,0.036000788,0.137282431,1,0.863843125,0.763769472,0.628182877,0.741804928,55.74572905,2.699856582,0.584486158,0.564248476,0.073949994,2.589771666,3.510311834,68
7125_2022,2022,Mo30W,7125,8,25,H,90,Mixed,7125_2022_74,0.031362793,0.080159755,0.546405112,0.039910593,0.164241212,1,0.863859717,0.744129429,0.661468224,0.764169974,46.46401612,2.700098509,0.609010628,0.537769474,0.052044185,2.326845347,3.073771393,74
7026_2023,2023,LH82,7026,3,17,L,62,,7026_2023_75,0.003184498,0.007494417,0.038848304,0.002835114,0.016245252,0.997394476,0.863969217,0.676565517,0.176392425,-0.305209547,26.87004655,2.701696161,0.70282394,0.410266711,-0.021506838,1.391363581,1.685519717,75
7357_2022,2022,PHVA9,7357,4,54,L,90,SS-B37,7357_2022_91,0.030667842,0.078155977,0.586894781,0.042815786,0.170582593,1,0.864014396,0.76496237,0.685632616,0.77887907,56.38922194,2.702355891,0.598724356,0.549603463,0.071214441,2.440531479,3.258375143,91
7067_2023,2023,PHT11,7067,5,16,L,62,,7067_2023_75,0.002868341,0.006161501,0.033664428,0.002453383,0.013357163,0.92965086,0.864145532,0.690578417,0.164228149,-0.368053603,29.85172504,2.704272641,0.689652337,0.431871074,-0.031066327,1.520327707,1.862405973,75
7070_2022,2022,MoG,7070,5,21,H,90,Mixed,7070_2022_68,0.027975871,0.065844083,0.506211685,0.036858276,0.126965719,1,0.864259566,0.769798377,0.636901228,0.748500844,59.10589859,2.705941624,0.550025917,0.598956886,0.069959081,2.986994986,4.208819531,68
7089_2022,2022,CI_91B,7089,6,27,H,90,Mixed,7089_2022_68,0.021005865,0.055784245,0.442058023,0.032173589,0.120548619,1,0.864312761,0.775895907,0.595204458,0.717265726,62.79649945,2.706720874,0.578665219,0.571463932,0.092640829,2.66705174,3.638011823,68
7079_2022,2022,PHK56,7079,6,17,H,90,NSS-Oh43,7079_2022_68,0.024914047,0.069933224,0.490513317,0.035694183,0.145152516,1,0.864334191,0.750437486,0.626989416,0.741624999,49.19653377,2.707034931,0.605254802,0.543305591,0.074267648,2.379296002,3.155180529,68
7067_2022,2022,B73,7067,5,24,H,90,SS-B73,7067_2022_62,0.022933499,0.061212451,0.40114729,0.029157012,0.113606477,0.989612531,0.864481894,0.73521721,0.567079236,0.69320706,42.94654059,2.709201472,0.591534051,0.558598754,0.054781322,2.53102482,3.404886141,62
7027_2022,2022,B73,7027,3,26,H,90,SS-B73,7027_2022_62,0.022367727,0.059537199,0.398005618,0.028913418,0.109778839,0.988128607,0.864548471,0.739752448,0.564887686,0.691296965,44.68909985,2.710179178,0.583056493,0.567616387,0.059626163,2.625522201,3.564277233,62
7101_2022,2022,787,7101,7,28,H,90,Mixed,7101_2022_74,0.028624628,0.063235597,0.59182015,0.042980027,0.132661958,1,0.864587224,0.80693064,0.688854236,0.781400682,87.59034751,2.710748597,0.510595066,0.633774371,0.108210366,3.46111424,5.119851757,74
7110_2023,2023,B73,7110,7,13,L,62,,7110_2023_89,0.022606235,0.072107153,0.419029581,0.03036799,0.138772469,1,0.864850226,0.70636628,0.5797707,0.705098979,33.77012498,2.714619356,0.640913946,0.502431126,0.055931519,2.019544035,2.58529089,89
7089_2022,2022,CI_91B,7089,6,27,H,90,Mixed,7089_2022_74,0.026924261,0.06709875,0.572586657,0.041461184,0.14477556,1,0.864957805,0.790213285,0.677791357,0.775470819,72.82048843,2.716205842,0.554747542,0.596366922,0.100410062,2.954995284,4.140867066,74
7093_2022,2022,N28,7093,6,31,H,90,SS-BSSSC0,7093_2022_68,0.027657667,0.068005919,0.498639768,0.036100169,0.13834444,1,0.864980464,0.759970223,0.632524875,0.746435749,53.76261641,2.716540232,0.586113103,0.565626782,0.061025235,2.60433544,3.523868129,68
7025_2022,2022,B73,7025,3,28,H,90,SS-B73,7025_2022_91,0.03109411,0.082471519,0.636660529,0.046087491,0.175919602,1,0.864994142,0.770635951,0.714732271,0.7958129,59.59473105,2.716742126,0.584810644,0.567009836,0.085228598,2.619042573,3.548744016,91
7410_2022,2022,PHK93,7410,7,40,L,90,NSS-Oh43,7410_2022_91,0.0362781,0.1113583,0.719460091,0.052071554,0.22956651,1,0.86501771,0.731931067,0.759804517,0.817194776,41.74151733,2.71709007,0.630223605,0.516206374,0.068796855,2.133994114,2.760042268,91
7001_2022,2022,LH82,7001,2,15,H,90,Mixed,7001_2022_91,0.021993436,0.066022719,0.515355362,0.037275917,0.146374377,1,0.865096608,0.772875101,0.643105673,0.753846349,60.92938386,2.718255521,0.594055461,0.557600729,0.104406805,2.520803112,3.382091599,91
7333_2022,2022,NC324,7333,3,41,L,90,SS-B37,7333_2022_91,0.032268024,0.088139603,0.626888022,0.045323234,0.185992344,1,0.865151815,0.753465181,0.709324913,0.793191827,50.58686473,2.719071608,0.608126401,0.54238692,0.07019219,2.370504444,3.134275023,91
7319_2022,2022,B10,7319,2,54,L,90,SS-BSSSC0,7319_2022_68,0.029639099,0.078186848,0.513489353,0.037109848,0.159031862,0.999856672,0.865201955,0.735710688,0.642000373,0.753243537,43.1315907,2.719813222,0.621601667,0.527057709,0.046976429,2.228845758,2.907247669,68
7079_2022,2022,PHK56,7079,6,17,H,90,NSS-Oh43,7079_2022_74,0.024550046,0.060710012,0.466589133,0.033682555,0.126471718,1,0.865342949,0.769732181,0.612056088,0.732027317,59.06750164,2.72190082,0.579373633,0.57349497,0.072209891,2.689276467,3.6654864,74
7256_2023,2023,LH195,7256,14,18,L,62,,7256_2023_75,0.00339233,0.007110165,0.036089206,0.002603982,0.015053611,0.981940144,0.865403595,0.670820902,0.170229942,-0.333183225,25.76293253,2.722799738,0.705058102,0.41131084,-0.052369362,1.397378675,1.689656374,75
7068_2022,2022,NK807,7068,5,23,H,90,SS-B37,7068_2022_91,0.030340955,0.068529137,0.579420233,0.04179952,0.144439074,1,0.865427589,0.788473791,0.682108347,0.778561619,71.48859923,2.723155549,0.551118604,0.600919481,0.079331476,3.011519992,4.237948647,91
7345_2022,2022,PHJ65,7345,4,42,L,90,Mixed,7345_2022_74,0.024275669,0.053455562,0.463242277,0.033417134,0.106685623,1,0.865432394,0.793087728,0.609905405,0.730518438,75.09838122,2.723226815,0.522962507,0.625617125,0.085686007,3.342124683,4.866439296,74
7301_2022,2022,PHEM9,7301,2,36,L,90,SS-B37,7301_2022_91,0.029310084,0.078789618,0.588294851,0.042284251,0.17374825,1,0.86588756,0.763779186,0.687592747,0.782250444,55.75092851,2.729994596,0.60853806,0.543993641,0.074672217,2.385903749,3.153308922,91
7073_2022,2022,PHZ51,7073,5,18,H,90,Mixed,7073_2022_68,0.026304566,0.074953015,0.497798506,0.035740241,0.154079757,1,0.866025697,0.738270394,0.632577529,0.747903026,44.10917789,2.732055178,0.623430183,0.527274444,0.061238901,2.230784599,2.90451373,68
7058_2022,2022,K64,7058,5,33,H,90,Mixed,7058_2022_62,0.024203277,0.07083914,0.419751,0.030133457,0.131517022,0.989619377,0.866039128,0.711208464,0.58088212,0.70790209,35.11049228,2.732255706,0.627177634,0.522856336,0.045090589,2.191609676,2.843004958,62
7093_2022,2022,N28,7093,6,31,H,90,SS-BSSSC0,7093_2022_91,0.030322767,0.073410246,0.582111065,0.041788099,0.148972311,1,0.866042138,0.776024838,0.684063196,0.780433237,62.87794658,2.732300645,0.561878704,0.592461501,0.076962839,2.907511813,4.041068604,91
7345_2022,2022,PHJ65,7345,4,42,L,90,Mixed,7345_2022_68,0.021533855,0.050135003,0.439084051,0.031477712,0.108865575,1,0.866212198,0.795040677,0.594199952,0.719290508,76.7031561,2.734842158,0.551418345,0.602643857,0.091340692,3.033268102,4.267057691,68
7211_2023,2023,PHJ65,7211,12,13,L,62,,7211_2023_89,0.022614526,0.079305075,0.466126084,0.033401012,0.162587708,1,0.866269469,0.709202257,0.612255272,0.733510932,34.54656347,2.735699123,0.659153731,0.482792615,0.066342568,1.866920813,2.34961018,89
7301_2022,2022,PHEM9,7301,2,36,L,90,SS-B37,7301_2022_74,0.024519217,0.060340418,0.451439731,0.032337473,0.125705508,1,0.866312539,0.764193988,0.602555841,0.726110645,55.97355983,2.73634396,0.590776221,0.564388651,0.062195015,2.591248611,3.488712416,74
7333_2022,2022,NC324,7333,3,41,L,90,SS-B37,7333_2022_74,0.026747519,0.063443034,0.466572909,0.033388756,0.122112191,1,0.866434736,0.760599526,0.61263839,0.734037882,54.08429203,2.738175097,0.570565239,0.585135785,0.054386355,2.820854455,3.882409625,74
7067_2023,2023,PHT11,7067,5,16,L,62,,7067_2023_89,0.020357152,0.072790231,0.435020281,0.031060198,0.145876178,1,0.866717447,0.713317353,0.591708756,0.718022722,35.71682237,2.742421008,0.648911109,0.497754976,0.07337076,1.98212009,2.518326308,89
7414_2022,2022,Mo13,7414,7,36,L,90,Broad origin-public ,7414_2022_91,0.030138361,0.084738234,0.624298368,0.044573202,0.184582711,1,0.866721194,0.760976419,0.708844192,0.794745661,54.27821809,2.742477371,0.610979255,0.54360977,0.078202563,2.382214751,3.140612807,91
7012_2022,2022,H71,7012,2,26,H,90,Broad origin-public ,7012_2022_68,0.028036827,0.069675233,0.536123328,0.038254599,0.147009939,1,0.866796417,0.769972273,0.656925285,0.765080646,59.20693104,2.743609369,0.587027292,0.569600996,0.069503954,2.646850898,3.577878466,68
7218_2023,2023,N501,7218,12,20,L,62,,7218_2023_89,0.023443595,0.066272895,0.410387555,0.029278573,0.125621352,1,0.866814516,0.721928282,0.574761514,0.703802846,38.34568321,2.74388188,0.621967887,0.531271401,0.046448935,2.266861473,2.955760732,89
7529_2023,2023,PHK93,7529,13,37,H,62,,7529_2023_98,0.02144429,0.050106502,0.448431366,0.031982406,0.128477406,1,0.86685475,0.798986175,0.600833387,0.725559007,80.09470277,2.744487844,0.601365531,0.554600615,0.082023107,2.490351961,3.315756879,98
7351_2023,2023,LH195,7351,4,36,H,62,,7351_2023_75,0.003563283,0.006512127,0.036871944,0.002627543,0.01388948,0.95049505,0.86695812,0.699791797,0.1723034,-0.318027657,32.05873251,2.746045963,0.681838186,0.452754517,-0.067370413,1.654666985,2.040720349,75
7122_2023,2023,PHP60,7122,8,4,L,62,,7122_2023_89,0.019658117,0.052673909,0.373891481,0.026637192,0.100828189,1,0.866989837,0.75303243,0.54869476,0.67990306,50.38485833,2.746524392,0.582048211,0.575209559,0.069217498,2.708203873,3.680544851,89
7108_2022,2022,PHM10,7108,7,21,H,90,IDT,7108_2022_91,0.02961309,0.065778,0.600287713,0.0426878,0.137068677,1,0.86721796,0.802487957,0.69538526,0.788167295,83.28323364,2.749970407,0.525048547,0.628215938,0.095388022,3.379466747,4.907975543,91
7366_2022,2022,H71,7366,5,46,L,90,Broad origin-public ,7366_2022_62,0.024958957,0.077541226,0.444454516,0.031594404,0.140983623,0.994888706,0.867264045,0.702904757,0.598380089,0.724227975,32.85408073,2.75066761,0.633853689,0.518365431,0.047065374,2.15252585,2.774230365,62
7200_2023,2023,DK8M129,7200,11,3,L,62,,7200_2023_75,0.003430651,0.00658995,0.035921008,0.002552586,0.013963451,0.990880667,0.86730712,0.689964644,0.170119576,-0.32846694,29.71206191,2.751319599,0.690896067,0.44016829,-0.062883094,1.57250217,1.924267529,75
7002_2022,2022,PHW03,7002,2,16,H,90,Mixed,7002_2022_74,0.024626678,0.060578895,0.456808059,0.032451565,0.120475636,1,0.867344194,0.765827513,0.606682076,0.730832204,56.86235204,2.751881004,0.575594599,0.582612026,0.064949954,2.791704897,3.820914202,74
7170_2022,2022,PHPR5,7170,10,32,H,90,Mixed,7170_2022_62,0.019220696,0.052209721,0.384715487,0.027313723,0.098013455,0.98202803,0.867418511,0.761013006,0.556791618,0.688412443,54.29709494,2.753007086,0.564121311,0.593919293,0.082570572,2.92512933,4.055206772,62
7335_2022,2022,B73,7335,3,39,L,90,SS-B73,7335_2022_62,0.023634797,0.067771811,0.407759573,0.028944268,0.125038593,0.99291014,0.867442119,0.714963877,0.573236732,0.703458316,36.20013162,2.753364979,0.624058576,0.530634297,0.042462658,2.261069748,2.942119423,62
7041_2022,2022,NevehYaar159,7041,4,17,H,90,Mixed,7041_2022_68,0.023305188,0.056466742,0.492138003,0.034894904,0.122979518,1,0.86757979,0.794144172,0.629837179,0.748137357,75.96059255,2.755454006,0.557941007,0.600143017,0.094241026,3.001788355,4.190953087,68
7085_2022,2022,PHG80,7085,6,23,H,90,SS-B37,7085_2022_74,0.032540275,0.077860447,0.659731209,0.046755314,0.167551939,1,0.867639898,0.788879263,0.729275218,0.805994782,71.79600397,2.756367078,0.563660928,0.594934481,0.084839597,2.937472839,4.07444554,74
7522_2023,2023,R134,7522,13,44,H,62,,7522_2023_89,0.024836315,0.064264931,0.425457726,0.030099428,0.113666611,1,0.867856633,0.737545608,0.585759611,0.714851027,43.82932052,2.759664451,0.581272069,0.578328771,0.04630307,2.743031681,3.731023397,89
7459_2023,2023,C49A,7459,9,27,H,62,,7459_2023_89,0.024455805,0.066160116,0.421257344,0.029798404,0.132689914,1,0.867872634,0.728527919,0.582869197,0.712448548,40.54174656,2.759908192,0.633224045,0.520929431,0.040263791,2.174750298,2.8045796,89
7026_2023,2023,LH82,7026,3,17,L,62,,7026_2023_89,0.021453705,0.070307431,0.43466416,0.030703542,0.140081578,1,0.868046098,0.721539064,0.59216251,0.720414907,38.22127811,2.762553436,0.640442423,0.512544178,0.066031788,2.102935919,2.693251705,89
7103_2022,2022,B108,7103,7,26,H,90,Mixed,7103_2022_91,0.032318085,0.079282484,0.603727842,0.042597255,0.16422262,1,0.868186288,0.767843967,0.697972694,0.790720362,57.98663566,2.764694984,0.588073873,0.57230934,0.0625929,2.676277007,3.613598381,91
7085_2022,2022,PHG80,7085,6,23,H,90,SS-B37,7085_2022_68,0.024777824,0.062095589,0.485856857,0.034245559,0.129844775,1,0.868312248,0.773354095,0.626210525,0.746613028,61.22026019,2.766621997,0.582601142,0.578221761,0.072915795,2.741828325,3.724006293,68
7350_2022,2022,PHR32,7350,4,47,L,90,Mixed,7350_2022_74,0.021937681,0.066301754,0.444055321,0.03127957,0.127109044,0.996540291,0.868389337,0.740175037,0.598706991,0.726175901,44.85636959,2.767802693,0.605027543,0.554912555,0.073495077,2.493499023,3.307398692,74
7067_2022,2022,B73,7067,5,24,H,90,SS-B73,7067_2022_68,0.024216973,0.06123845,0.460633063,0.032439824,0.127001485,1,0.868417734,0.765312156,0.609795541,0.734776604,56.57985562,2.768237863,0.593081314,0.567753511,0.064746101,2.626989582,3.528190754,68
7214_2022,2022,Mo13,7214,13,29,H,90,Broad origin-public ,7214_2022_91,0.031177773,0.082401873,0.654857484,0.046096315,0.1783369,1,0.868475454,0.776464355,0.727113563,0.805883542,63.15669914,2.769122852,0.589220205,0.571920062,0.083653703,2.672024601,3.603436751,91
7125_2022,2022,Mo30W,7125,8,25,H,90,Mixed,7125_2022_62,0.023257769,0.06627586,0.412069845,0.028993658,0.124485403,0.995548228,0.868528419,0.722895557,0.576812409,0.708306279,38.65724723,2.769935425,0.622180931,0.535982908,0.0460768,2.310186055,3.011615737,62
7075_2022,2022,R134,7075,5,16,H,90,Broad origin-public ,7075_2022_62,0.023743297,0.064868688,0.42225972,0.029683318,0.114114414,0.974456163,0.868641331,0.733669041,0.583958978,0.714565077,42.37298725,2.771669287,0.587151792,0.574496954,0.052053205,2.700318875,3.649666066,62
7086_2022,2022,Va99,7086,6,24,H,90,Mixed,7086_2022_62,0.021606398,0.05877249,0.392603041,0.027568966,0.110790298,0.984542016,0.868772952,0.739584953,0.563144503,0.696554338,44.62303826,2.773693213,0.601487241,0.559826126,0.053818503,2.54365904,3.386304163,62
7345_2022,2022,PHJ65,7345,4,42,L,90,Mixed,7345_2022_62,0.019210262,0.04840561,0.382007034,0.026811084,0.096036686,0.986653485,0.868836126,0.775073476,0.555524143,0.689579566,62.28039018,2.774665687,0.563507193,0.598209611,0.079144984,2.977719868,4.130991132,62
7098_2022,2022,B77,7098,7,31,H,90,Mixed,7098_2022_74,0.031041316,0.072536202,0.606755005,0.042538645,0.15442765,1,0.868969472,0.786435622,0.700204822,0.792843186,69.97084369,2.776720605,0.568061683,0.594242856,0.074451233,2.929056778,4.042643466,74
7008_2022,2022,C102,7008,2,22,H,90,Mixed,7008_2022_74,0.024166575,0.069792329,0.49382947,0.034591497,0.150218814,1,0.869075986,0.752343401,0.631753666,0.751550557,50.06550772,2.778364248,0.625654036,0.533516919,0.069398245,2.287400938,2.971708286,74
7337_2022,2022,LH123HT,7337,3,37,L,90,NSS-Oh43,7337_2022_62,0.020909286,0.064721769,0.394477936,0.027564204,0.118958323,0.985035356,0.869377006,0.718110581,0.564788776,0.699043034,37.14879031,2.783019944,0.623754728,0.536618924,0.055943274,2.316102027,3.014631751,62
7170_2022,2022,PHPR5,7170,10,32,H,90,Mixed,7170_2022_91,0.026885526,0.064749333,0.579002219,0.040453127,0.135571677,1,0.869391306,0.798837509,0.684258649,0.784650079,79.96314343,2.783241501,0.540370151,0.620552394,0.100076958,3.270819922,4.66187239,91
7114_2022,2022,N501,7114,7,15,H,90,SS-BSSSC0,7114_2022_55,0.028616063,0.069855124,0.560017845,0.039106118,0.142662677,1,0.869455671,0.778192977,0.672985628,0.778263545,64.26983668,2.784239197,0.569715825,0.593947256,0.073530479,2.925468502,4.030214716,55
7351_2023,2023,LH195,7351,4,36,H,62,,7351_2023_98,0.018844811,0.045216439,0.431155017,0.030106253,0.124444135,1,0.869461171,0.810163105,0.590505146,0.721239562,90.92308747,2.784324492,0.610402104,0.552036267,0.090493955,2.464647145,3.251195336,98
7332_2022,2022,WU-TAN-TZAO,7332,3,42,L,90,Mixed,7332_2022_62,0.022329405,0.071843836,0.416233585,0.029063745,0.134625586,0.994558047,0.869463646,0.705604755,0.580198329,0.712686966,33.56566173,2.784362868,0.644891395,0.511215958,0.050022735,2.091786616,2.667706402,62
7335_2023,2023,PHP60,7335,3,31,H,62,,7335_2023_98,0.0193484,0.042510836,0.436232204,0.030441457,0.109869481,1,0.869538568,0.822406458,0.594012378,0.724187207,105.3018874,2.785525223,0.56608576,0.597622626,0.100965772,2.970458402,4.108911522,98
7302_2023,2023,PHJ65,7302,2,27,H,62,,7302_2023_98,0.019009477,0.037176053,0.438164528,0.030550736,0.100933751,1,0.869640533,0.843581405,0.59538011,0.725434633,138.9145942,2.787108688,0.535295202,0.625546009,0.114344893,3.341110121,4.791365886,98
7012_2023,2023,CI_91B,7012,2,14,L,62,,7012_2023_75,0.003167461,0.007380021,0.037752562,0.002632195,0.016138905,0.988014591,0.869644133,0.672962613,0.174763329,-0.297462392,26.16842977,2.787164632,0.719548135,0.401058984,-0.033166191,1.33922698,1.600216263,75
7332_2022,2022,WU-TAN-TZAO,7332,3,42,L,90,Mixed,7332_2022_74,0.025767122,0.069719747,0.497825527,0.034684008,0.140110532,0.999711233,0.869733758,0.754311241,0.634672998,0.754461898,50.98503472,2.788558016,0.603145407,0.560738008,0.063641797,2.553091405,3.39302655,74
7382_2022,2022,Oh7B,7382,6,41,L,90,Mixed,7382_2022_74,0.026540971,0.070935207,0.490781112,0.0341817,0.135148008,1,0.869774776,0.747434053,0.630189377,0.751449021,47.8687404,2.789196182,0.59627049,0.568168332,0.056536009,2.631434301,3.522294823,74
7103_2022,2022,B108,7103,7,26,H,90,Mixed,7103_2022_62,0.022632519,0.059814768,0.405171215,0.02821683,0.111103729,0.97889878,0.869784918,0.742724425,0.572598672,0.706656094,45.88389976,2.78935402,0.594936595,0.569594727,0.050262138,2.646783224,3.547816236,62
7125_2022,2022,Mo30W,7125,8,25,H,90,Mixed,7125_2022_68,0.027640619,0.075951729,0.497298988,0.034631944,0.155645226,1,0.869787817,0.735013924,0.634367526,0.754329561,42.87062562,2.789399142,0.635984243,0.523251075,0.044918339,2.195080253,2.823274903,68
7214_2022,2022,Mo13,7214,13,29,H,90,Broad origin-public ,7214_2022_74,0.026384651,0.061928082,0.499187414,0.03475817,0.123664362,1,0.869806321,0.779267967,0.635581224,0.755177815,64.97585379,2.789687175,0.561196636,0.602909178,0.067711658,3.036631135,4.223812128,74
7390_2023,2023,R168,7390,6,35,H,62,,7390_2023_89,0.028204545,0.071667601,0.477133824,0.033217331,0.135630086,1,0.869825587,0.738821374,0.621393534,0.745338142,44.32356411,2.789987131,0.606540253,0.55731699,0.036959248,2.517905489,3.334582084,89
7083_2023,2023,PHK56,7083,6,5,L,62,,7083_2023_89,0.021434261,0.067264346,0.427436025,0.029753212,0.133082261,1,0.869842903,0.728060256,0.588150978,0.71991015,40.38056552,2.790256776,0.634561052,0.525145693,0.062509841,2.211818178,2.848702924,89
